Iteration 1, loss = 21465.12800272
Iteration 8582, loss = 4278.58917600
Iteration 8583, loss = 4279.23331695
Iteration 8584, loss = 4278.82102713
Iteration 8585, loss = 4278.12920974
Iteration 8586, loss = 4277.81136284
Iteration 8587, loss = 4276.66064639
Iteration 8588, loss = 4280.20347191
Iteration 8589, loss = 4278.50223843
Iteration 8590, loss = 4278.53059216
Iteration 8591, loss = 4277.08284791
Iteration 8592, loss = 4277.66002801
Iteration 8593, loss = 4277.64055072
Iteration 8594, loss = 4278.91587717
Iteration 8595, loss = 4277.30739126
Iteration 8596, loss = 4278.41967083
Iteration 8597, loss = 4276.22263077
Iteration 8598, loss = 4280.53045330
Iteration 8599, loss = 4279.31971359
Iteration 8600, loss = 4276.26443561
Iteration 8601, loss = 4278.86900357
Iteration 8602, loss = 4276.25813995
Iteration 8603, loss = 4277.00771536
Iteration 8604, loss = 4276.63395510
Iteration 8605, loss = 4277.38092774
Iteration 8606, loss = 4279.73697567
Iteration 8607, loss = 4277.15065465
Iteration 8608, loss = 4277.70671682
Iteration 8609, loss = 4278.78089528
Iteration 8610, loss = 4277.73170593
Iteration 8611, loss = 4278.10244719
Iteration 8612, loss = 4280.19052245
Iteration 8613, loss = 4277.42092023
Iteration 8614, loss = 4276.13728014
Iteration 8615, loss = 4275.44505932
Iteration 8616, loss = 4276.71085086
Iteration 8617, loss = 4276.24234811
Iteration 8618, loss = 4275.99643972
Iteration 8619, loss = 4276.04858104
Iteration 8620, loss = 4275.05394030
Iteration 8621, loss = 4277.97859174
Iteration 8622, loss = 4276.05144272
Iteration 8623, loss = 4278.44295210
Iteration 8624, loss = 4276.45042236
Iteration 8625, loss = 4276.52317600
Iteration 8626, loss = 4277.73785228
Iteration 8627, loss = 4275.57603327
Iteration 8628, loss = 4274.80004574
Iteration 8629, loss = 4275.83251650
Iteration 8630, loss = 4276.85906930
Iteration 8631, loss = 4275.50887992
Iteration 8632, loss = 4276.51804980
Iteration 8633, loss = 4276.27183947
Iteration 8634, loss = 4277.67082347
Iteration 8635, loss = 4275.86187960
Iteration 8636, loss = 4275.75096896
Iteration 8637, loss = 4275.11083291
Iteration 8638, loss = 4276.03085919
Iteration 8639, loss = 4275.07808229
Iteration 8640, loss = 4278.18271405
Iteration 8641, loss = 4274.93028934
Iteration 8642, loss = 4276.14254568
Iteration 8643, loss = 4275.01894787
Iteration 8644, loss = 4278.89008294
Iteration 8645, loss = 4275.17589705
Iteration 8646, loss = 4276.75012169
Iteration 8647, loss = 4275.41730585
Iteration 8648, loss = 4279.99926816
Iteration 8649, loss = 4277.65573498
Iteration 8650, loss = 4276.12665264
Iteration 8651, loss = 4274.09481355
Iteration 8652, loss = 4274.26677796
Iteration 8653, loss = 4274.20340007
Iteration 8654, loss = 4277.21996907
Iteration 8655, loss = 4274.70758170
Iteration 8656, loss = 4276.74351136
Iteration 8657, loss = 4274.67594450
Iteration 8658, loss = 4275.18985094
Iteration 8659, loss = 4275.33500444
Iteration 8660, loss = 4275.04363347
Iteration 8661, loss = 4273.67223508
Iteration 8662, loss = 4275.95320368
Iteration 8663, loss = 4274.48673593
Iteration 8664, loss = 4273.47238452
Iteration 8665, loss = 4274.75762920
Iteration 8666, loss = 4274.07339648
Iteration 8667, loss = 4275.46958945
Iteration 8668, loss = 4273.32301099
Iteration 8669, loss = 4272.90556605
Iteration 8670, loss = 4275.37350560
Iteration 8671, loss = 4274.91735486
Iteration 8672, loss = 4272.64852201
Iteration 8673, loss = 4273.75050828
Iteration 8674, loss = 4272.78789379
Iteration 8675, loss = 4273.39851132
Iteration 8676, loss = 4274.07479516
Iteration 8677, loss = 4273.39500273
Iteration 8678, loss = 4273.60119082
Iteration 8679, loss = 4274.27566964
Iteration 8680, loss = 4273.75060348
Iteration 8681, loss = 4272.47850809
Iteration 8682, loss = 4273.07143025
Iteration 8683, loss = 4276.34315999
Iteration 8684, loss = 4273.11886290
Iteration 8685, loss = 4273.59720955
Iteration 8686, loss = 4272.32720714
Iteration 8687, loss = 4272.92484313
Iteration 8688, loss = 4272.68264252
Iteration 8689, loss = 4272.96351974
Iteration 8690, loss = 4272.91883955
Iteration 8691, loss = 4273.12283059
Iteration 8692, loss = 4273.80982588
Iteration 8693, loss = 4272.32759518
Iteration 8694, loss = 4271.89107299
Iteration 8695, loss = 4273.20352352
Iteration 8696, loss = 4275.00170402
Iteration 8697, loss = 4273.67326394
Iteration 8698, loss = 4273.01587045
Iteration 8699, loss = 4272.68410571
Iteration 8700, loss = 4271.55727041
Iteration 8701, loss = 4272.80443150
Iteration 8702, loss = 4273.25640582
Iteration 8703, loss = 4274.26840029
Iteration 8704, loss = 4271.96916918
Iteration 8705, loss = 4271.83756290
Iteration 8706, loss = 4272.05863118
Iteration 8707, loss = 4271.85024380
Iteration 8708, loss = 4273.50348840
Iteration 8709, loss = 4270.92628696
Iteration 8710, loss = 4273.74862570
Iteration 8711, loss = 4271.09082338
Iteration 8712, loss = 4271.89568214
Iteration 8713, loss = 4271.35987015
Iteration 8714, loss = 4271.33621759
Iteration 8715, loss = 4272.51814646
Iteration 8716, loss = 4269.84763957
Iteration 8717, loss = 4275.67633192
Iteration 8718, loss = 4270.67321782
Iteration 8719, loss = 4271.96946824
Iteration 8720, loss = 4269.95685163
Iteration 8721, loss = 4271.65139628
Iteration 8722, loss = 4271.61802453
Iteration 8723, loss = 4271.93906662
Iteration 8724, loss = 4270.63279310
Iteration 8725, loss = 4271.25015141
Iteration 8726, loss = 4272.18658464
Iteration 8727, loss = 4271.84733232
Iteration 8728, loss = 4271.75048686
Iteration 8729, loss = 4270.65567170
Iteration 8730, loss = 4270.66760149
Iteration 8731, loss = 4271.90630216
Iteration 8732, loss = 4271.31284026
Iteration 8733, loss = 4270.08227862
Iteration 8734, loss = 4270.87979711
Iteration 8735, loss = 4272.96571671
Iteration 8736, loss = 4271.50122685
Iteration 8737, loss = 4271.53070690
Iteration 8738, loss = 4272.37109672
Iteration 8739, loss = 4271.14845869
Iteration 8740, loss = 4271.04038728
Iteration 8741, loss = 4271.38082993
Iteration 8742, loss = 4269.99291587
Iteration 8743, loss = 4269.84900289
Iteration 8744, loss = 4271.45871098
Iteration 8745, loss = 4270.13233414
Iteration 8746, loss = 4272.67864439
Iteration 8747, loss = 4274.64866576
Iteration 8748, loss = 4270.52469796
Iteration 8749, loss = 4269.46364723
Iteration 8750, loss = 4271.82609222
Iteration 8751, loss = 4270.48802038
Iteration 8752, loss = 4270.19606749
Iteration 8753, loss = 4268.94236875
Iteration 8754, loss = 4270.40044906
Iteration 8755, loss = 4270.03304232
Iteration 8756, loss = 4269.65803939
Iteration 8757, loss = 4269.42063731
Iteration 8758, loss = 4268.63946272
Iteration 8759, loss = 4267.48953826
Iteration 8760, loss = 4271.10558759
Iteration 8761, loss = 4269.85171876
Iteration 8762, loss = 4269.10678670
Iteration 8763, loss = 4270.04128244
Iteration 8764, loss = 4269.81607377
Iteration 8765, loss = 4269.96657751
Iteration 8766, loss = 4269.10082492
Iteration 8767, loss = 4267.79522433
Iteration 8768, loss = 4270.87216274
Iteration 8769, loss = 4273.56607596
Iteration 8770, loss = 4268.92872552
Iteration 8771, loss = 4269.84788549
Iteration 8772, loss = 4268.67264879
Iteration 8773, loss = 4268.65199589
Iteration 8774, loss = 4269.07674646
Iteration 8775, loss = 4268.76785226
Iteration 8776, loss = 4268.36706981
Iteration 8777, loss = 4269.20957396
Iteration 8778, loss = 4268.76891598
Iteration 8779, loss = 4267.73398893
Iteration 8780, loss = 4267.67210598
Iteration 8781, loss = 4269.71549415
Iteration 8782, loss = 4269.23352359
Iteration 8783, loss = 4268.64381412
Iteration 8784, loss = 4270.49000980
Iteration 8785, loss = 4269.31528688
Iteration 8786, loss = 4267.96946702
Iteration 8787, loss = 4273.63701250
Iteration 8788, loss = 4267.67759178
Iteration 8789, loss = 4268.00762185
Iteration 8790, loss = 4267.89993390
Iteration 8791, loss = 4267.73046959
Iteration 8792, loss = 4268.69586501
Iteration 8793, loss = 4269.55731550
Iteration 8794, loss = 4267.26825934
Iteration 8795, loss = 4266.93666413
Iteration 8796, loss = 4268.57964509
Iteration 8797, loss = 4269.30604118
Iteration 8798, loss = 4267.51407696
Iteration 8799, loss = 4267.57705617
Iteration 8800, loss = 4267.83079111
Iteration 8801, loss = 4267.57070689
Iteration 8802, loss = 4268.58623086
Iteration 8803, loss = 4268.64411194
Iteration 8804, loss = 4267.65382780
Iteration 8805, loss = 4270.65222937
Iteration 8806, loss = 4267.49236848
Iteration 8807, loss = 4267.38992622
Iteration 8808, loss = 4269.33094101
Iteration 8809, loss = 4266.64438562
Iteration 8810, loss = 4268.85338965
Iteration 8811, loss = 4267.88116064
Iteration 8812, loss = 4269.17066540
Iteration 8813, loss = 4266.64712994
Iteration 8814, loss = 4268.34156794
Iteration 8815, loss = 4267.81215542
Iteration 8816, loss = 4266.62903887
Iteration 8817, loss = 4266.03466957
Iteration 8818, loss = 4266.77979853
Iteration 8819, loss = 4267.05985408
Iteration 8820, loss = 4268.37632362
Iteration 8821, loss = 4266.04845195
Iteration 8822, loss = 4266.09652732
Iteration 8823, loss = 4265.76862123
Iteration 8824, loss = 4268.65842028
Iteration 8825, loss = 4267.10682072
Iteration 8826, loss = 4267.52075761
Iteration 8827, loss = 4266.31146854
Iteration 8828, loss = 4265.96067856
Iteration 8829, loss = 4265.55398425
Iteration 8830, loss = 4266.21164430
Iteration 8831, loss = 4267.52322035
Iteration 8832, loss = 4265.70546252
Iteration 8833, loss = 4265.32066761
Iteration 8834, loss = 4265.72719009
Iteration 8835, loss = 4266.83350776
Iteration 8836, loss = 4265.07538009
Iteration 8837, loss = 4266.40657626
Iteration 8838, loss = 4266.87376258
Iteration 8839, loss = 4265.01996812
Iteration 8840, loss = 4266.47621700
Iteration 8841, loss = 4266.77980620
Iteration 8842, loss = 4264.55621934
Iteration 8843, loss = 4265.70678526
Iteration 8844, loss = 4264.65122818
Iteration 8845, loss = 4265.82915561
Iteration 8846, loss = 4265.18073651
Iteration 8847, loss = 4265.02254266
Iteration 8848, loss = 4266.62905841
Iteration 8849, loss = 4265.04491598
Iteration 8850, loss = 4266.18757445
Iteration 8851, loss = 4264.54774740
Iteration 8852, loss = 4267.37376383
Iteration 8853, loss = 4265.19517818
Iteration 8854, loss = 4265.40558795
Iteration 8855, loss = 4264.64078779
Iteration 8856, loss = 4266.55568768
Iteration 8857, loss = 4267.80821618
Iteration 8858, loss = 4264.91317704
Iteration 8859, loss = 4265.17774876
Iteration 8860, loss = 4264.90125398
Iteration 8861, loss = 4265.71187894
Iteration 8862, loss = 4264.84196596
Iteration 8863, loss = 4266.74231673
Iteration 8864, loss = 4265.33751434
Iteration 8865, loss = 4264.94118249
Iteration 8866, loss = 4266.31281982
Iteration 8867, loss = 4265.55642122
Iteration 8868, loss = 4264.24986341
Iteration 8869, loss = 4264.15713030
Iteration 8870, loss = 4263.17865009
Iteration 8871, loss = 4265.59052686
Iteration 8872, loss = 4264.26164606
Iteration 8873, loss = 4265.75950054
Iteration 8874, loss = 4263.71300250
Iteration 8875, loss = 4264.66450483
Iteration 8876, loss = 4264.17962885
Iteration 8877, loss = 4265.23180086
Iteration 8878, loss = 4264.24744152
Iteration 8879, loss = 4264.21688230
Iteration 8880, loss = 4265.01062489
Iteration 8881, loss = 4268.81724350
Iteration 8882, loss = 4267.00437101
Iteration 8883, loss = 4263.80349879
Iteration 8884, loss = 4263.82081715
Iteration 8885, loss = 4262.57299094
Iteration 8886, loss = 4263.07906536
Iteration 8887, loss = 4263.73313966
Iteration 8888, loss = 4262.43263930
Iteration 8889, loss = 4263.05506743
Iteration 8890, loss = 4264.38446216
Iteration 8891, loss = 4264.61214053
Iteration 8892, loss = 4264.76051536
Iteration 8893, loss = 4263.80605239
Iteration 8894, loss = 4264.20585967
Iteration 8895, loss = 4263.19090212
Iteration 8896, loss = 4264.72477878
Iteration 8897, loss = 4262.53037690
Iteration 8898, loss = 4261.90665602
Iteration 8899, loss = 4262.27553326
Iteration 8900, loss = 4262.77169456
Iteration 8901, loss = 4261.62010296
Iteration 8902, loss = 4264.97171819
Iteration 8903, loss = 4262.68833832
Iteration 8904, loss = 4264.03909266
Iteration 8905, loss = 4262.66739727
Iteration 8906, loss = 4262.41117536
Iteration 8907, loss = 4262.94018596
Iteration 8908, loss = 4262.34634538
Iteration 8909, loss = 4261.57774476
Iteration 8910, loss = 4262.37144569
Iteration 8911, loss = 4262.53824146
Iteration 8912, loss = 4263.48956328
Iteration 8913, loss = 4262.41620146
Iteration 8914, loss = 4262.17953827
Iteration 8915, loss = 4263.47447099
Iteration 8916, loss = 4261.82961160
Iteration 8917, loss = 4263.07769733
Iteration 8918, loss = 4261.82396525
Iteration 8919, loss = 4262.16107894
Iteration 8920, loss = 4262.31287817
Iteration 8921, loss = 4263.88595207
Iteration 8922, loss = 4261.32917579
Iteration 8923, loss = 4262.23035257
Iteration 8924, loss = 4261.40594747
Iteration 8925, loss = 4261.74005205
Iteration 8926, loss = 4263.23999074
Iteration 8927, loss = 4262.73074379
Iteration 8928, loss = 4261.01293926
Iteration 8929, loss = 4262.72630195
Iteration 8930, loss = 4262.54813424
Iteration 8931, loss = 4261.83528673
Iteration 8932, loss = 4260.35403817
Iteration 8933, loss = 4261.49781626
Iteration 8934, loss = 4261.51062392
Iteration 8935, loss = 4259.98457528
Iteration 8936, loss = 4260.90409510
Iteration 8937, loss = 4261.81973824
Iteration 8938, loss = 4260.62501561
Iteration 8939, loss = 4261.61525482
Iteration 8940, loss = 4261.49799204
Iteration 8941, loss = 4259.99397155
Iteration 8942, loss = 4261.27234932
Iteration 8943, loss = 4260.23042575
Iteration 8944, loss = 4260.69447307
Iteration 8945, loss = 4262.26102798
Iteration 8946, loss = 4263.78991333
Iteration 8947, loss = 4261.03055696
Iteration 8948, loss = 4259.90438316
Iteration 8949, loss = 4260.81229651
Iteration 8950, loss = 4260.42611464
Iteration 8951, loss = 4260.99219181
Iteration 8952, loss = 4260.76453572
Iteration 8953, loss = 4260.01223756
Iteration 8954, loss = 4260.47030721
Iteration 8955, loss = 4261.60847912
Iteration 8956, loss = 4260.63667100
Iteration 8957, loss = 4261.50310528
Iteration 8958, loss = 4259.42080640
Iteration 8959, loss = 4261.65866738
Iteration 8960, loss = 4260.87260573
Iteration 8961, loss = 4260.46322342
Iteration 8962, loss = 4259.23037942
Iteration 8963, loss = 4259.01239934
Iteration 8964, loss = 4260.56707774
Iteration 8965, loss = 4259.35813656
Iteration 8966, loss = 4261.06088433
Iteration 8967, loss = 4258.35605424
Iteration 8968, loss = 4257.95481975
Iteration 8969, loss = 4260.36288322
Iteration 8970, loss = 4259.29693053
Iteration 8971, loss = 4260.55319663
Iteration 8972, loss = 4259.49348270
Iteration 8973, loss = 4258.41592841
Iteration 8974, loss = 4262.01160060
Iteration 8975, loss = 4258.70620611
Iteration 8976, loss = 4260.11762968
Iteration 8977, loss = 4260.92560919
Iteration 8978, loss = 4258.22322001
Iteration 8979, loss = 4263.52876460
Iteration 8980, loss = 4259.55992984
Iteration 8981, loss = 4260.06652925
Iteration 8982, loss = 4257.18801814
Iteration 8983, loss = 4260.55663054
Iteration 8984, loss = 4259.91582557
Iteration 8985, loss = 4259.82336545
Iteration 8986, loss = 4259.38188205
Iteration 8987, loss = 4258.67555092
Iteration 8988, loss = 4256.96177914
Iteration 8989, loss = 4260.95475101
Iteration 8990, loss = 4257.38203999
Iteration 8991, loss = 4259.92686677
Iteration 8992, loss = 4258.27999608
Iteration 8993, loss = 4259.21520216
Iteration 8994, loss = 4258.66120388
Iteration 8995, loss = 4259.37543108
Iteration 8996, loss = 4259.39273416
Iteration 8997, loss = 4257.82104556
Iteration 8998, loss = 4257.97523787
Iteration 8999, loss = 4258.41287016
Iteration 9000, loss = 4258.01499760
Iteration 9001, loss = 4260.86675016
Iteration 9002, loss = 4258.01669414
Iteration 9003, loss = 4256.71571479
Iteration 9004, loss = 4258.62714902
Iteration 9005, loss = 4259.63333765
Iteration 9006, loss = 4257.03282560
Iteration 9007, loss = 4258.03537908
Iteration 9008, loss = 4257.62006825
Iteration 9009, loss = 4257.25313038
Iteration 9010, loss = 4257.66273781
Iteration 9011, loss = 4257.03375884
Iteration 9012, loss = 4259.96798725
Iteration 9013, loss = 4256.54670382
Iteration 9014, loss = 4257.32311397
Iteration 9015, loss = 4257.44249319
Iteration 9016, loss = 4259.10194521
Iteration 9017, loss = 4256.30895095
Iteration 9018, loss = 4257.80036346
Iteration 9019, loss = 4257.91534072
Iteration 9020, loss = 4257.75736826
Iteration 9021, loss = 4256.66350717
Iteration 9022, loss = 4257.61356042
Iteration 9023, loss = 4258.72675589
Iteration 9024, loss = 4256.52635754
Iteration 9025, loss = 4257.81341428
Iteration 9026, loss = 4256.28742854
Iteration 9027, loss = 4256.90353205
Iteration 9028, loss = 4257.10922251
Iteration 9029, loss = 4259.59940620
Iteration 9030, loss = 4255.37438815
Iteration 9031, loss = 4255.65894314
Iteration 9032, loss = 4256.11755795
Iteration 9033, loss = 4256.12253762
Iteration 9034, loss = 4258.38409342
Iteration 9035, loss = 4256.82595747
Iteration 9036, loss = 4253.79124373
Iteration 9037, loss = 4255.57603014
Iteration 9038, loss = 4254.89383939
Iteration 9039, loss = 4258.97290391
Iteration 9040, loss = 4257.39911287
Iteration 9041, loss = 4254.05200930
Iteration 9042, loss = 4256.14627411
Iteration 9043, loss = 4255.47486751
Iteration 9044, loss = 4254.97226332
Iteration 9045, loss = 4257.69422624
Iteration 9046, loss = 4256.00067233
Iteration 9047, loss = 4255.69888933
Iteration 9048, loss = 4256.75319379
Iteration 9049, loss = 4256.13583341
Iteration 9050, loss = 4256.65393975
Iteration 9051, loss = 4254.63214938
Iteration 9052, loss = 4257.54974485
Iteration 9053, loss = 4254.99124666
Iteration 9054, loss = 4255.11390096
Iteration 9055, loss = 4254.70825818
Iteration 9056, loss = 4255.04609559
Iteration 9057, loss = 4254.48370531
Iteration 9058, loss = 4255.28723656
Iteration 9059, loss = 4255.56036658
Iteration 9060, loss = 4255.93234240
Iteration 9061, loss = 4255.21031369
Iteration 9062, loss = 4254.50880401
Iteration 9063, loss = 4254.11309988
Iteration 9064, loss = 4255.04161979
Iteration 9065, loss = 4254.94807300
Iteration 9066, loss = 4254.09295930
Iteration 9067, loss = 4255.27132691
Iteration 9068, loss = 4255.55031412
Iteration 9069, loss = 4255.45167203
Iteration 9070, loss = 4253.67013903
Iteration 9071, loss = 4255.51364450
Iteration 9072, loss = 4256.18278408
Iteration 9073, loss = 4254.25961705
Iteration 9074, loss = 4254.11317573
Iteration 9075, loss = 4255.51566214
Iteration 9076, loss = 4254.15307698
Iteration 9077, loss = 4255.76149890
Iteration 9078, loss = 4253.83115127
Iteration 9079, loss = 4254.31684500
Iteration 9080, loss = 4254.98590168
Iteration 9081, loss = 4253.84056923
Iteration 9082, loss = 4254.57505975
Iteration 9083, loss = 4255.45660458
Iteration 9084, loss = 4255.73598185
Iteration 9085, loss = 4266.17160271
Iteration 9086, loss = 4252.93973615
Iteration 9087, loss = 4253.64283433
Iteration 9088, loss = 4253.50785127
Iteration 9089, loss = 4252.61596030
Iteration 9090, loss = 4253.63647084
Iteration 9091, loss = 4252.42091250
Iteration 9092, loss = 4254.34259956
Iteration 9093, loss = 4253.23485309
Iteration 9094, loss = 4253.80439529
Iteration 9095, loss = 4252.74970913
Iteration 9096, loss = 4252.28943218
Iteration 9097, loss = 4253.85867890
Iteration 9098, loss = 4252.68344201
Iteration 9099, loss = 4252.35476799
Iteration 9100, loss = 4252.65552687
Iteration 9101, loss = 4254.07180157
Iteration 9102, loss = 4253.23339517
Iteration 9103, loss = 4253.46851103
Iteration 9104, loss = 4255.13542220
Iteration 9105, loss = 4255.61587233
Iteration 9106, loss = 4253.36866752
Iteration 9107, loss = 4252.91660665
Iteration 9108, loss = 4252.81638103
Iteration 9109, loss = 4251.59338221
Iteration 9110, loss = 4253.04978558
Iteration 9111, loss = 4253.67674937
Iteration 9112, loss = 4251.95466453
Iteration 9113, loss = 4252.63489666
Iteration 9114, loss = 4251.96521337
Iteration 9115, loss = 4251.97672604
Iteration 9116, loss = 4253.37347696
Iteration 9117, loss = 4252.04043728
Iteration 9118, loss = 4250.82298613
Iteration 9119, loss = 4255.86037653
Iteration 9120, loss = 4253.08580716
Iteration 9121, loss = 4251.32917610
Iteration 9122, loss = 4252.79880473
Iteration 9123, loss = 4251.14990737
Iteration 9124, loss = 4253.96943324
Iteration 9125, loss = 4251.03863975
Iteration 9126, loss = 4251.92987292
Iteration 9127, loss = 4250.62330089
Iteration 9128, loss = 4252.12982571
Iteration 9129, loss = 4252.07992642
Iteration 9130, loss = 4250.87582423
Iteration 9131, loss = 4251.84099072
Iteration 9132, loss = 4250.49564859
Iteration 9133, loss = 4253.89909942
Iteration 9134, loss = 4250.60607543
Iteration 9135, loss = 4250.23870385
Iteration 9136, loss = 4251.11020234
Iteration 9137, loss = 4251.33290349
Iteration 9138, loss = 4252.45274437
Iteration 9139, loss = 4249.75446423
Iteration 9140, loss = 4250.30759933
Iteration 9141, loss = 4251.59391106
Iteration 9142, loss = 4250.46666045
Iteration 9143, loss = 4251.76849106
Iteration 9144, loss = 4254.40971686
Iteration 9145, loss = 4249.75274861
Iteration 9146, loss = 4250.03079565
Iteration 9147, loss = 4250.92298903
Iteration 9148, loss = 4252.24898511
Iteration 9149, loss = 4250.14856207
Iteration 9150, loss = 4250.66083189
Iteration 9151, loss = 4251.99487906
Iteration 9152, loss = 4249.35942532
Iteration 9153, loss = 4251.11873391
Iteration 9154, loss = 4253.30778430
Iteration 9155, loss = 4249.28116335
Iteration 9156, loss = 4248.91577432
Iteration 9157, loss = 4249.07462315
Iteration 9158, loss = 4248.72952220
Iteration 9159, loss = 4249.51355799
Iteration 9160, loss = 4248.73910341
Iteration 9161, loss = 4250.19721991
Iteration 9162, loss = 4249.78684737
Iteration 9163, loss = 4248.82295122
Iteration 9164, loss = 4253.00256642
Iteration 9165, loss = 4249.86805842
Iteration 9166, loss = 4251.55914771
Iteration 9167, loss = 4249.43338699
Iteration 9168, loss = 4250.05107243
Iteration 9169, loss = 4249.36796099
Iteration 9170, loss = 4249.94597620
Iteration 9171, loss = 4249.50369310
Iteration 9172, loss = 4248.91706740
Iteration 9173, loss = 4250.98463966
Iteration 9174, loss = 4250.81839028
Iteration 9175, loss = 4252.33519372
Iteration 9176, loss = 4249.15066776
Iteration 9177, loss = 4248.17805636
Iteration 9178, loss = 4249.07398488
Iteration 9179, loss = 4250.17026084
Iteration 9180, loss = 4249.44244588
Iteration 9181, loss = 4250.27584499
Iteration 9182, loss = 4249.56438046
Iteration 9183, loss = 4251.00883358
Iteration 9184, loss = 4248.16937777
Iteration 9185, loss = 4247.86953935
Iteration 9186, loss = 4247.89765826
Iteration 9187, loss = 4250.25319734
Iteration 9188, loss = 4249.80409817
Iteration 9189, loss = 4246.59623072
Iteration 9190, loss = 4248.27222500
Iteration 9191, loss = 4247.81253664
Iteration 9192, loss = 4248.78126052
Iteration 9193, loss = 4248.95789946
Iteration 9194, loss = 4248.32729751
Iteration 9195, loss = 4248.31695553
Iteration 9196, loss = 4249.77596834
Iteration 9197, loss = 4248.86382835
Iteration 9198, loss = 4249.39594913
Iteration 9199, loss = 4247.63374653
Iteration 9200, loss = 4247.48470405
Iteration 9201, loss = 4248.84874033
Iteration 9202, loss = 4251.09621105
Iteration 9203, loss = 4250.21208067
Iteration 9204, loss = 4252.07657126
Iteration 9205, loss = 4247.50121706
Iteration 9206, loss = 4246.42559171
Iteration 9207, loss = 4246.65914557
Iteration 9208, loss = 4248.45597226
Iteration 9209, loss = 4249.32086970
Iteration 9210, loss = 4248.32502456
Iteration 9211, loss = 4247.07656660
Iteration 9212, loss = 4249.53266202
Iteration 9213, loss = 4247.47060154
Iteration 9214, loss = 4247.72120580
Iteration 9215, loss = 4248.50515018
Iteration 9216, loss = 4246.35680389
Iteration 9217, loss = 4248.39165556
Iteration 9218, loss = 4247.06329203
Iteration 9219, loss = 4251.10961666
Iteration 9220, loss = 4247.22114601
Iteration 9221, loss = 4246.58521603
Iteration 9222, loss = 4247.85165290
Iteration 9223, loss = 4247.39412801
Iteration 9224, loss = 4247.79216415
Iteration 9225, loss = 4246.72738284
Iteration 9226, loss = 4249.76413973
Iteration 9227, loss = 4249.08893874
Iteration 9228, loss = 4246.03714595
Iteration 9229, loss = 4248.46910120
Iteration 9230, loss = 4246.68395461
Iteration 9231, loss = 4246.84336645
Iteration 9232, loss = 4248.21273866
Iteration 9233, loss = 4247.14714112
Iteration 9234, loss = 4246.05026729
Iteration 9235, loss = 4247.66167817
Iteration 9236, loss = 4246.45458653
Iteration 9237, loss = 4245.42442954
Iteration 9238, loss = 4248.35947650
Iteration 9239, loss = 4245.61141024
Iteration 9240, loss = 4246.34858706
Iteration 9241, loss = 4245.52706022
Iteration 9242, loss = 4246.23241157
Iteration 9243, loss = 4244.43975494
Iteration 9244, loss = 4245.75867699
Iteration 9245, loss = 4246.90023800
Iteration 9246, loss = 4245.50216895
Iteration 9247, loss = 4247.87833647
Iteration 9248, loss = 4246.41297612
Iteration 9249, loss = 4245.28423454
Iteration 9250, loss = 4247.34369423
Iteration 9251, loss = 4247.90629562
Iteration 9252, loss = 4247.19347989
Iteration 9253, loss = 4244.75388045
Iteration 9254, loss = 4246.14437161
Iteration 9255, loss = 4247.15561517
Iteration 9256, loss = 4246.54059565
Iteration 9257, loss = 4245.99752480
Iteration 9258, loss = 4245.77023456
Iteration 9259, loss = 4246.35307507
Iteration 9260, loss = 4245.53890762
Iteration 9261, loss = 4244.94595050
Iteration 9262, loss = 4244.67204221
Iteration 9263, loss = 4244.70028796
Iteration 9264, loss = 4245.54448080
Iteration 9265, loss = 4244.12952677
Iteration 9266, loss = 4246.35993302
Iteration 9267, loss = 4246.37342841
Iteration 9268, loss = 4248.10686624
Iteration 9269, loss = 4245.00932259
Iteration 9270, loss = 4244.90758926
Iteration 9271, loss = 4244.96700110
Iteration 9272, loss = 4244.12451034
Iteration 9273, loss = 4245.82662048
Iteration 9274, loss = 4245.50970947
Iteration 9275, loss = 4243.93034572
Iteration 9276, loss = 4243.30119852
Iteration 9277, loss = 4246.61131126
Iteration 9278, loss = 4244.85715676
Iteration 9279, loss = 4245.85302564
Iteration 9280, loss = 4244.68212243
Iteration 9281, loss = 4244.96211579
Iteration 9282, loss = 4244.20206441
Iteration 9283, loss = 4243.43191635
Iteration 9284, loss = 4244.63544496
Iteration 9285, loss = 4243.98002346
Iteration 9286, loss = 4244.24559836
Iteration 9287, loss = 4245.85617064
Iteration 9288, loss = 4244.59019328
Iteration 9289, loss = 4243.57855487
Iteration 9290, loss = 4243.72985485
Iteration 9291, loss = 4243.54897455
Iteration 9292, loss = 4244.06099712
Iteration 9293, loss = 4244.24608962
Iteration 9294, loss = 4244.49016304
Iteration 9295, loss = 4244.13624313
Iteration 9296, loss = 4244.52082374
Iteration 9297, loss = 4244.45500613
Iteration 9298, loss = 4242.33997581
Iteration 9299, loss = 4242.19388416
Iteration 9300, loss = 4244.22710533
Iteration 9301, loss = 4243.11266375
Iteration 9302, loss = 4245.71315219
Iteration 9303, loss = 4242.59059439
Iteration 9304, loss = 4244.54109474
Iteration 9305, loss = 4243.33702250
Iteration 9306, loss = 4243.31957451
Iteration 9307, loss = 4242.37680239
Iteration 9308, loss = 4242.71472172
Iteration 9309, loss = 4242.33739213
Iteration 9310, loss = 4242.90179504
Iteration 9311, loss = 4243.30573783
Iteration 9312, loss = 4242.78668305
Iteration 9313, loss = 4244.09753421
Iteration 9314, loss = 4242.54941929
Iteration 9315, loss = 4243.16493276
Iteration 9316, loss = 4241.55890144
