Iteration 1, loss = 21447.55849879
Iteration 8331, loss = 4258.00140906
Iteration 8332, loss = 4256.88896096
Iteration 8333, loss = 4255.58228813
Iteration 8334, loss = 4254.71982042
Iteration 8335, loss = 4256.82197145
Iteration 8336, loss = 4254.67956031
Iteration 8337, loss = 4256.08944622
Iteration 8338, loss = 4256.30322925
Iteration 8339, loss = 4254.72788542
Iteration 8340, loss = 4255.55360322
Iteration 8341, loss = 4255.29541073
Iteration 8342, loss = 4257.20444840
Iteration 8343, loss = 4255.54382642
Iteration 8344, loss = 4254.78631036
Iteration 8345, loss = 4255.53022037
Iteration 8346, loss = 4258.23613824
Iteration 8347, loss = 4255.50066617
Iteration 8348, loss = 4252.79682263
Iteration 8349, loss = 4255.30727417
Iteration 8350, loss = 4254.32978860
Iteration 8351, loss = 4254.30083770
Iteration 8352, loss = 4254.33525074
Iteration 8353, loss = 4256.00649829
Iteration 8354, loss = 4254.72485505
Iteration 8355, loss = 4254.91865685
Iteration 8356, loss = 4254.32927876
Iteration 8357, loss = 4252.15170420
Iteration 8358, loss = 4255.09718210
Iteration 8359, loss = 4255.44674330
Iteration 8360, loss = 4254.36344825
Iteration 8361, loss = 4254.48914954
Iteration 8362, loss = 4253.52688358
Iteration 8363, loss = 4256.86754201
Iteration 8364, loss = 4254.69766225
Iteration 8365, loss = 4252.19559280
Iteration 8366, loss = 4253.90038069
Iteration 8367, loss = 4254.15629639
Iteration 8368, loss = 4253.81948727
Iteration 8369, loss = 4254.92895939
Iteration 8370, loss = 4253.52502417
Iteration 8371, loss = 4255.70832320
Iteration 8372, loss = 4254.68802918
Iteration 8373, loss = 4254.02348871
Iteration 8374, loss = 4254.15233796
Iteration 8375, loss = 4255.15490945
Iteration 8376, loss = 4253.33510146
Iteration 8377, loss = 4254.54548227
Iteration 8378, loss = 4252.95682647
Iteration 8379, loss = 4253.39879255
Iteration 8380, loss = 4255.67877564
Iteration 8381, loss = 4252.87473328
Iteration 8382, loss = 4252.85586594
Iteration 8383, loss = 4253.17901106
Iteration 8384, loss = 4253.83823966
Iteration 8385, loss = 4251.96327878
Iteration 8386, loss = 4253.03789976
Iteration 8387, loss = 4256.73865795
Iteration 8388, loss = 4252.40531525
Iteration 8389, loss = 4251.87854479
Iteration 8390, loss = 4255.24433628
Iteration 8391, loss = 4253.56593770
Iteration 8392, loss = 4252.79522067
Iteration 8393, loss = 4251.90545956
Iteration 8394, loss = 4251.56658414
Iteration 8395, loss = 4253.77668653
Iteration 8396, loss = 4256.17526144
Iteration 8397, loss = 4256.65191903
Iteration 8398, loss = 4252.06219958
Iteration 8399, loss = 4253.25860309
Iteration 8400, loss = 4252.54548112
Iteration 8401, loss = 4251.93089616
Iteration 8402, loss = 4251.61477998
Iteration 8403, loss = 4252.07426467
Iteration 8404, loss = 4252.80187041
Iteration 8405, loss = 4252.16141187
Iteration 8406, loss = 4254.00361304
Iteration 8407, loss = 4254.32873043
Iteration 8408, loss = 4251.98495106
Iteration 8409, loss = 4253.07248421
Iteration 8410, loss = 4254.30595249
Iteration 8411, loss = 4251.16483976
Iteration 8412, loss = 4250.90784327
Iteration 8413, loss = 4253.59306613
Iteration 8414, loss = 4251.44331412
Iteration 8415, loss = 4251.79496413
Iteration 8416, loss = 4253.76963155
Iteration 8417, loss = 4252.21940603
Iteration 8418, loss = 4250.88678726
Iteration 8419, loss = 4250.28128409
Iteration 8420, loss = 4251.94429952
Iteration 8421, loss = 4252.22773143
Iteration 8422, loss = 4255.10247311
Iteration 8423, loss = 4250.58003301
Iteration 8424, loss = 4251.34725889
Iteration 8425, loss = 4251.06424819
Iteration 8426, loss = 4255.02206806
Iteration 8427, loss = 4251.81296993
Iteration 8428, loss = 4251.36345538
Iteration 8429, loss = 4251.10957720
Iteration 8430, loss = 4252.04468637
Iteration 8431, loss = 4251.69567575
Iteration 8432, loss = 4251.52223331
Iteration 8433, loss = 4250.58063480
Iteration 8434, loss = 4250.80818273
Iteration 8435, loss = 4253.34618613
Iteration 8436, loss = 4250.19690612
Iteration 8437, loss = 4251.31449728
Iteration 8438, loss = 4251.49364474
Iteration 8439, loss = 4251.79285552
Iteration 8440, loss = 4249.59202575
Iteration 8441, loss = 4253.22628754
Iteration 8442, loss = 4252.34599905
Iteration 8443, loss = 4253.35198765
Iteration 8444, loss = 4248.71910078
Iteration 8445, loss = 4250.85233334
Iteration 8446, loss = 4251.19559541
Iteration 8447, loss = 4249.09047805
Iteration 8448, loss = 4248.98510569
Iteration 8449, loss = 4253.52261795
Iteration 8450, loss = 4250.10436777
Iteration 8451, loss = 4251.37816400
Iteration 8452, loss = 4253.08270444
Iteration 8453, loss = 4249.86560936
Iteration 8454, loss = 4250.12021976
Iteration 8455, loss = 4248.82515140
Iteration 8456, loss = 4250.39935442
Iteration 8457, loss = 4248.16652170
Iteration 8458, loss = 4250.13572031
Iteration 8459, loss = 4250.38954501
Iteration 8460, loss = 4250.72683031
Iteration 8461, loss = 4254.09271507
Iteration 8462, loss = 4249.00421881
Iteration 8463, loss = 4250.95021613
Iteration 8464, loss = 4252.09714670
Iteration 8465, loss = 4249.59632237
Iteration 8466, loss = 4248.98833508
Iteration 8467, loss = 4249.70246240
Iteration 8468, loss = 4250.04270918
Iteration 8469, loss = 4248.03945679
Iteration 8470, loss = 4248.93301207
Iteration 8471, loss = 4249.33344953
Iteration 8472, loss = 4250.40232650
Iteration 8473, loss = 4250.39686909
Iteration 8474, loss = 4249.98076003
Iteration 8475, loss = 4250.24478147
Iteration 8476, loss = 4248.78819423
Iteration 8477, loss = 4250.75905603
Iteration 8478, loss = 4249.59913473
Iteration 8479, loss = 4249.31249335
Iteration 8480, loss = 4249.90407391
Iteration 8481, loss = 4249.08159240
Iteration 8482, loss = 4248.86530791
Iteration 8483, loss = 4248.21431158
Iteration 8484, loss = 4248.23389905
Iteration 8485, loss = 4247.64793530
Iteration 8486, loss = 4249.08868896
Iteration 8487, loss = 4248.50970263
Iteration 8488, loss = 4247.56227237
Iteration 8489, loss = 4249.09712817
Iteration 8490, loss = 4248.43654372
Iteration 8491, loss = 4249.11164452
Iteration 8492, loss = 4251.34817918
Iteration 8493, loss = 4248.69573723
Iteration 8494, loss = 4249.35609395
Iteration 8495, loss = 4246.56612339
Iteration 8496, loss = 4248.41632973
Iteration 8497, loss = 4246.77103930
Iteration 8498, loss = 4248.38954103
Iteration 8499, loss = 4247.96309876
Iteration 8500, loss = 4247.81441838
Iteration 8501, loss = 4248.66210976
Iteration 8502, loss = 4247.02827703
Iteration 8503, loss = 4247.62296870
Iteration 8504, loss = 4248.57659933
Iteration 8505, loss = 4247.20438268
Iteration 8506, loss = 4247.32623277
Iteration 8507, loss = 4245.84771485
Iteration 8508, loss = 4248.52195971
Iteration 8509, loss = 4247.10499571
Iteration 8510, loss = 4247.35500307
Iteration 8511, loss = 4246.06486496
Iteration 8512, loss = 4247.87706643
Iteration 8513, loss = 4248.77337559
Iteration 8514, loss = 4246.82763481
Iteration 8515, loss = 4251.34105938
Iteration 8516, loss = 4247.96942816
Iteration 8517, loss = 4246.32960892
Iteration 8518, loss = 4247.75393417
Iteration 8519, loss = 4246.28319468
Iteration 8520, loss = 4246.72362183
Iteration 8521, loss = 4246.47601747
Iteration 8522, loss = 4247.00316731
Iteration 8523, loss = 4247.25330337
Iteration 8524, loss = 4247.49801551
Iteration 8525, loss = 4248.59057108
Iteration 8526, loss = 4245.05566113
Iteration 8527, loss = 4247.05165534
Iteration 8528, loss = 4245.98245204
Iteration 8529, loss = 4246.41758068
Iteration 8530, loss = 4245.76418035
Iteration 8531, loss = 4245.36747971
Iteration 8532, loss = 4248.40883988
Iteration 8533, loss = 4249.26227083
Iteration 8534, loss = 4245.20730800
Iteration 8535, loss = 4245.76660633
Iteration 8536, loss = 4246.66553733
Iteration 8537, loss = 4244.93503419
Iteration 8538, loss = 4246.48957434
Iteration 8539, loss = 4246.09376905
Iteration 8540, loss = 4245.20178388
Iteration 8541, loss = 4247.51940409
Iteration 8542, loss = 4246.06472939
Iteration 8543, loss = 4249.80559691
Iteration 8544, loss = 4244.50602636
Iteration 8545, loss = 4244.96262006
Iteration 8546, loss = 4247.41668550
Iteration 8547, loss = 4245.28887947
Iteration 8548, loss = 4244.86428868
Iteration 8549, loss = 4245.74207518
Iteration 8550, loss = 4246.00609975
Iteration 8551, loss = 4244.48601060
Iteration 8552, loss = 4245.45025951
Iteration 8553, loss = 4246.04250478
Iteration 8554, loss = 4246.64238823
Iteration 8555, loss = 4247.89072896
Iteration 8556, loss = 4244.66993003
Iteration 8557, loss = 4244.20972141
Iteration 8558, loss = 4245.53537858
Iteration 8559, loss = 4244.25888106
Iteration 8560, loss = 4245.56058537
Iteration 8561, loss = 4244.69829954
Iteration 8562, loss = 4246.21086257
Iteration 8563, loss = 4246.56962012
Iteration 8564, loss = 4243.77775741
Iteration 8565, loss = 4243.82111115
Iteration 8566, loss = 4243.78989925
Iteration 8567, loss = 4245.83131040
Iteration 8568, loss = 4244.24599343
Iteration 8569, loss = 4246.15029479
Iteration 8570, loss = 4244.70524863
Iteration 8571, loss = 4243.47082585
Iteration 8572, loss = 4244.56349169
Iteration 8573, loss = 4245.69227781
Iteration 8574, loss = 4243.10328216
Iteration 8575, loss = 4245.22836835
Iteration 8576, loss = 4244.30962395
Iteration 8577, loss = 4243.79789774
Iteration 8578, loss = 4243.53798153
Iteration 8579, loss = 4244.65887135
Iteration 8580, loss = 4244.45912174
Iteration 8581, loss = 4243.10732388
Iteration 8582, loss = 4243.39970633
Iteration 8583, loss = 4244.81877679
Iteration 8584, loss = 4244.51826280
Iteration 8585, loss = 4246.47423118
Iteration 8586, loss = 4245.35302580
Iteration 8587, loss = 4244.70278171
Iteration 8588, loss = 4243.50538169
Iteration 8589, loss = 4243.45987946
Iteration 8590, loss = 4243.76189122
Iteration 8591, loss = 4243.28873701
Iteration 8592, loss = 4245.05070688
Iteration 8593, loss = 4246.22533196
Iteration 8594, loss = 4244.94295880
Iteration 8595, loss = 4243.24467543
Iteration 8596, loss = 4243.39545968
Iteration 8597, loss = 4241.82014993
Iteration 8598, loss = 4245.07561830
Iteration 8599, loss = 4242.55367629
Iteration 8600, loss = 4242.55666070
Iteration 8601, loss = 4242.69443644
Iteration 8602, loss = 4242.23426400
Iteration 8603, loss = 4243.08899392
Iteration 8604, loss = 4243.85009117
Iteration 8605, loss = 4242.91758402
Iteration 8606, loss = 4243.90359308
Iteration 8607, loss = 4242.43144733
Iteration 8608, loss = 4242.36759397
Iteration 8609, loss = 4243.07070279
Iteration 8610, loss = 4242.42587869
Iteration 8611, loss = 4241.92337099
Iteration 8612, loss = 4242.20995678
Iteration 8613, loss = 4242.72571405
Iteration 8614, loss = 4242.10296872
Iteration 8615, loss = 4242.31165589
Iteration 8616, loss = 4244.38682715
Iteration 8617, loss = 4244.08835951
Iteration 8618, loss = 4241.76729620
Iteration 8619, loss = 4242.83314232
Iteration 8620, loss = 4243.44314011
Iteration 8621, loss = 4243.74439260
Iteration 8622, loss = 4242.57733968
Iteration 8623, loss = 4241.06317490
Iteration 8624, loss = 4243.27138793
Iteration 8625, loss = 4241.33207281
Iteration 8626, loss = 4242.38667904
Iteration 8627, loss = 4242.46654695
Iteration 8628, loss = 4240.79332959
Iteration 8629, loss = 4240.54104315
Iteration 8630, loss = 4242.21744280
Iteration 8631, loss = 4241.69024432
Iteration 8632, loss = 4241.86989816
Iteration 8633, loss = 4239.98829606
Iteration 8634, loss = 4241.69847445
Iteration 8635, loss = 4244.57653880
Iteration 8636, loss = 4239.90538681
Iteration 8637, loss = 4239.79946414
Iteration 8638, loss = 4240.23424727
Iteration 8639, loss = 4240.00458663
Iteration 8640, loss = 4240.00561546
Iteration 8641, loss = 4239.87232060
Iteration 8642, loss = 4239.83797153
Iteration 8643, loss = 4239.03841158
Iteration 8644, loss = 4243.80252624
Iteration 8645, loss = 4243.30629457
Iteration 8646, loss = 4240.15754304
Iteration 8647, loss = 4240.08130015
Iteration 8648, loss = 4241.11090518
Iteration 8649, loss = 4239.92095213
Iteration 8650, loss = 4239.86191294
Iteration 8651, loss = 4239.57345024
Iteration 8652, loss = 4241.97259726
Iteration 8653, loss = 4241.86953519
Iteration 8654, loss = 4241.35208733
Iteration 8655, loss = 4239.01263816
Iteration 8656, loss = 4242.72896717
Iteration 8657, loss = 4242.12882410
Iteration 8658, loss = 4238.82483567
Iteration 8659, loss = 4239.89660781
Iteration 8660, loss = 4240.77586943
Iteration 8661, loss = 4240.15680494
Iteration 8662, loss = 4241.35831557
Iteration 8663, loss = 4240.52901770
Iteration 8664, loss = 4238.50328140
Iteration 8665, loss = 4239.94797635
Iteration 8666, loss = 4239.59013115
Iteration 8667, loss = 4241.99280306
Iteration 8668, loss = 4240.63153921
Iteration 8669, loss = 4239.94720668
Iteration 8670, loss = 4239.93002227
Iteration 8671, loss = 4239.79752634
Iteration 8672, loss = 4239.66121737
Iteration 8673, loss = 4240.04160838
Iteration 8674, loss = 4237.10888475
Iteration 8675, loss = 4238.63080987
Iteration 8676, loss = 4240.91582870
Iteration 8677, loss = 4238.32981688
Iteration 8678, loss = 4237.47366148
Iteration 8679, loss = 4245.65572699
Iteration 8680, loss = 4238.94583641
Iteration 8681, loss = 4241.70580750
Iteration 8682, loss = 4238.31067764
Iteration 8683, loss = 4238.23788792
Iteration 8684, loss = 4240.34780168
Iteration 8685, loss = 4238.92865706
Iteration 8686, loss = 4239.47309309
Iteration 8687, loss = 4238.88821522
Iteration 8688, loss = 4239.38608059
Iteration 8689, loss = 4239.83151070
Iteration 8690, loss = 4238.32095176
Iteration 8691, loss = 4237.17947608
Iteration 8692, loss = 4240.85556580
Iteration 8693, loss = 4236.83032960
Iteration 8694, loss = 4239.26671099
Iteration 8695, loss = 4238.57830200
Iteration 8696, loss = 4237.50631175
Iteration 8697, loss = 4238.63274799
Iteration 8698, loss = 4239.34881697
Iteration 8699, loss = 4238.15142986
Iteration 8700, loss = 4238.07871113
Iteration 8701, loss = 4237.02842571
Iteration 8702, loss = 4238.96601745
Iteration 8703, loss = 4238.50668684
Iteration 8704, loss = 4235.96265190
Iteration 8705, loss = 4239.32839314
Iteration 8706, loss = 4237.60467319
Iteration 8707, loss = 4238.36073095
Iteration 8708, loss = 4239.25305027
Iteration 8709, loss = 4238.48613983
Iteration 8710, loss = 4237.92136130
Iteration 8711, loss = 4236.68541298
Iteration 8712, loss = 4237.83562766
Iteration 8713, loss = 4233.32459015
Iteration 8714, loss = 4239.05094505
Iteration 8715, loss = 4238.35515774
Iteration 8716, loss = 4238.17038435
Iteration 8717, loss = 4235.69097087
Iteration 8718, loss = 4236.22716521
Iteration 8719, loss = 4237.93541558
Iteration 8720, loss = 4235.30739858
Iteration 8721, loss = 4237.83100790
Iteration 8722, loss = 4236.38809698
Iteration 8723, loss = 4238.83762485
Iteration 8724, loss = 4237.37228594
Iteration 8725, loss = 4234.79055354
Iteration 8726, loss = 4236.84600452
Iteration 8727, loss = 4236.61635052
Iteration 8728, loss = 4236.79602694
Iteration 8729, loss = 4237.69511103
Iteration 8730, loss = 4235.81337066
Iteration 8731, loss = 4236.77403481
Iteration 8732, loss = 4236.80253097
Iteration 8733, loss = 4236.93569741
Iteration 8734, loss = 4238.46125259
Iteration 8735, loss = 4235.88850876
Iteration 8736, loss = 4237.13895555
Iteration 8737, loss = 4235.15915333
Iteration 8738, loss = 4236.10557623
Iteration 8739, loss = 4235.88161171
Iteration 8740, loss = 4235.76573222
Iteration 8741, loss = 4235.83377339
Iteration 8742, loss = 4234.59548990
Iteration 8743, loss = 4238.69230356
Iteration 8744, loss = 4237.44482134
Iteration 8745, loss = 4237.09567779
Iteration 8746, loss = 4236.09669425
Iteration 8747, loss = 4236.84820961
Iteration 8748, loss = 4234.56134083
Iteration 8749, loss = 4237.84520224
Iteration 8750, loss = 4236.31215036
Iteration 8751, loss = 4235.87342705
Iteration 8752, loss = 4237.57557096
Iteration 8753, loss = 4234.65929059
Iteration 8754, loss = 4236.84376435
Iteration 8755, loss = 4234.97095265
Iteration 8756, loss = 4234.03309383
Iteration 8757, loss = 4236.10567050
Iteration 8758, loss = 4234.15975711
Iteration 8759, loss = 4236.93134006
Iteration 8760, loss = 4234.70173795
Iteration 8761, loss = 4236.14141463
Iteration 8762, loss = 4234.48252587
Iteration 8763, loss = 4236.92991379
Iteration 8764, loss = 4234.88848735
Iteration 8765, loss = 4235.40932305
Iteration 8766, loss = 4234.52021912
Iteration 8767, loss = 4234.88222782
Iteration 8768, loss = 4234.89022928
Iteration 8769, loss = 4237.05052159
Iteration 8770, loss = 4234.03823149
Iteration 8771, loss = 4234.51761690
Iteration 8772, loss = 4233.26214523
Iteration 8773, loss = 4233.97960618
Iteration 8774, loss = 4234.11422804
Iteration 8775, loss = 4236.31976488
Iteration 8776, loss = 4236.72358888
Iteration 8777, loss = 4234.87014964
Iteration 8778, loss = 4234.01012484
Iteration 8779, loss = 4236.79146630
Iteration 8780, loss = 4236.91429150
Iteration 8781, loss = 4233.68879351
Iteration 8782, loss = 4232.90341496
Iteration 8783, loss = 4236.53783475
Iteration 8784, loss = 4235.47647509
Iteration 8785, loss = 4234.19414299
Iteration 8786, loss = 4236.16649299
Iteration 8787, loss = 4236.34824256
Iteration 8788, loss = 4232.04133340
Iteration 8789, loss = 4234.09285968
Iteration 8790, loss = 4233.05438254
Iteration 8791, loss = 4233.77593527
Iteration 8792, loss = 4236.88620373
Iteration 8793, loss = 4235.00276804
Iteration 8794, loss = 4233.61379327
Iteration 8795, loss = 4233.78848840
Iteration 8796, loss = 4233.01048590
Iteration 8797, loss = 4234.54227811
Iteration 8798, loss = 4233.76381671
Iteration 8799, loss = 4234.47623334
Iteration 8800, loss = 4235.36979451
Iteration 8801, loss = 4232.89499143
Iteration 8802, loss = 4233.93594164
Iteration 8803, loss = 4233.64035980
Iteration 8804, loss = 4232.52770230
Iteration 8805, loss = 4234.97906898
Iteration 8806, loss = 4236.01963662
Iteration 8807, loss = 4233.42021687
Iteration 8808, loss = 4233.91100967
Iteration 8809, loss = 4234.02765598
Iteration 8810, loss = 4234.85496295
Iteration 8811, loss = 4232.84531816
Iteration 8812, loss = 4232.42305861
Iteration 8813, loss = 4230.86525544
Iteration 8814, loss = 4233.97415949
Iteration 8815, loss = 4233.13575959
Iteration 8816, loss = 4231.81862011
Iteration 8817, loss = 4232.97735245
Iteration 8818, loss = 4232.16978979
Iteration 8819, loss = 4233.10530951
Iteration 8820, loss = 4232.25970953
Iteration 8821, loss = 4231.50816396
Iteration 8822, loss = 4233.59067565
Iteration 8823, loss = 4231.27378677
Iteration 8824, loss = 4232.86794742
Iteration 8825, loss = 4231.65668806
Iteration 8826, loss = 4230.80949668
Iteration 8827, loss = 4234.70927212
Iteration 8828, loss = 4232.72759793
Iteration 8829, loss = 4231.89496779
Iteration 8830, loss = 4231.11322680
Iteration 8831, loss = 4230.21385666
Iteration 8832, loss = 4232.56380977
Iteration 8833, loss = 4233.65621029
Iteration 8834, loss = 4234.94273949
Iteration 8835, loss = 4230.92816870
Iteration 8836, loss = 4233.08106665
Iteration 8837, loss = 4232.84185811
Iteration 8838, loss = 4234.21620662
Iteration 8839, loss = 4230.30003728
Iteration 8840, loss = 4232.13591979
Iteration 8841, loss = 4230.80954412
Iteration 8842, loss = 4230.88540165
Iteration 8843, loss = 4234.71939491
Iteration 8844, loss = 4231.60187729
Iteration 8845, loss = 4230.70627991
Iteration 8846, loss = 4231.35165074
Iteration 8847, loss = 4230.45494428
Iteration 8848, loss = 4229.08034338
Iteration 8849, loss = 4232.92796146
Iteration 8850, loss = 4230.61346528
Iteration 8851, loss = 4231.75209509
Iteration 8852, loss = 4230.70302653
Iteration 8853, loss = 4230.12106668
Iteration 8854, loss = 4231.36863495
Iteration 8855, loss = 4230.81155240
Iteration 8856, loss = 4231.73286774
Iteration 8857, loss = 4229.71911643
Iteration 8858, loss = 4229.82892023
Iteration 8859, loss = 4230.56316842
Iteration 8860, loss = 4233.38129385
Iteration 8861, loss = 4231.01933179
Iteration 8862, loss = 4230.56254534
Iteration 8863, loss = 4229.44778580
Iteration 8864, loss = 4230.65049264
Iteration 8865, loss = 4230.40297103
Iteration 8866, loss = 4231.67028669
Iteration 8867, loss = 4230.53524723
Iteration 8868, loss = 4230.33095755
Iteration 8869, loss = 4229.79981434
Iteration 8870, loss = 4231.66050025
Iteration 8871, loss = 4229.99625545
Iteration 8872, loss = 4230.95959208
Iteration 8873, loss = 4228.16867767
Iteration 8874, loss = 4229.65958663
Iteration 8875, loss = 4229.72382609
Iteration 8876, loss = 4229.07263932
Iteration 8877, loss = 4231.84034069
Iteration 8878, loss = 4230.67724951
Iteration 8879, loss = 4229.98390860
Iteration 8880, loss = 4229.41303651
Iteration 8881, loss = 4228.91616902
Iteration 8882, loss = 4229.91461710
Iteration 8883, loss = 4228.84529995
Iteration 8884, loss = 4230.58816191
Iteration 8885, loss = 4229.86940923
Iteration 8886, loss = 4228.52437639
Iteration 8887, loss = 4230.90612779
Iteration 8888, loss = 4230.68499257
Iteration 8889, loss = 4229.10600205
Iteration 8890, loss = 4229.00433078
Iteration 8891, loss = 4229.82162150
Iteration 8892, loss = 4228.25506305
Iteration 8893, loss = 4228.08369248
Iteration 8894, loss = 4228.21421622
Iteration 8895, loss = 4229.62418586
Iteration 8896, loss = 4228.06602423
Iteration 8897, loss = 4229.79355285
Iteration 8898, loss = 4228.57926450
Iteration 8899, loss = 4228.04655921
Iteration 8900, loss = 4228.68620374
Iteration 8901, loss = 4229.30474309
Iteration 8902, loss = 4232.18973330
Iteration 8903, loss = 4228.18781836
Iteration 8904, loss = 4228.53640494
Iteration 8905, loss = 4227.24127077
Iteration 8906, loss = 4233.32874234
Iteration 8907, loss = 4228.69630932
Iteration 8908, loss = 4228.14185863
Iteration 8909, loss = 4227.61434686
Iteration 8910, loss = 4227.73171834
Iteration 8911, loss = 4227.14486813
Iteration 8912, loss = 4227.93530939
Iteration 8913, loss = 4231.79556036
Iteration 8914, loss = 4228.98096401
Iteration 8915, loss = 4227.78213124
Iteration 8916, loss = 4228.09855058
Iteration 8917, loss = 4228.74435952
Iteration 8918, loss = 4229.89715314
Iteration 8919, loss = 4226.78764028
Iteration 8920, loss = 4226.86504743
Iteration 8921, loss = 4226.33129243
Iteration 8922, loss = 4227.00874181
Iteration 8923, loss = 4228.22272039
Iteration 8924, loss = 4228.65676003
Iteration 8925, loss = 4228.47214739
Iteration 8926, loss = 4228.31859123
Iteration 8927, loss = 4227.23526934
Iteration 8928, loss = 4227.75308714
Iteration 8929, loss = 4227.24538025
Iteration 8930, loss = 4225.74110785
Iteration 8931, loss = 4231.26107946
Iteration 8932, loss = 4230.33999959
Iteration 8933, loss = 4227.79842883
Iteration 8934, loss = 4225.76776024
Iteration 8935, loss = 4229.58933079
Iteration 8936, loss = 4226.41080904
Iteration 8937, loss = 4227.41094503
Iteration 8938, loss = 4226.37254506
Iteration 8939, loss = 4226.65735258
Iteration 8940, loss = 4226.29465828
Iteration 8941, loss = 4229.55273665
Iteration 8942, loss = 4226.67166334
Iteration 8943, loss = 4227.24029353
Iteration 8944, loss = 4227.46634569
Iteration 8945, loss = 4224.51862683
Iteration 8946, loss = 4227.78911384
Iteration 8947, loss = 4227.75312873
Iteration 8948, loss = 4227.24976435
Iteration 8949, loss = 4228.73659158
Iteration 8950, loss = 4226.36633426
Iteration 8951, loss = 4225.12308476
Iteration 8952, loss = 4225.59252900
Iteration 8953, loss = 4225.96144869
Iteration 8954, loss = 4228.08311571
Iteration 8955, loss = 4227.50630277
Iteration 8956, loss = 4227.27073572
Iteration 8957, loss = 4226.37742607
Iteration 8958, loss = 4226.67327910
Iteration 8959, loss = 4226.88171880
Iteration 8960, loss = 4225.36475098
Iteration 8961, loss = 4229.38330056
Iteration 8962, loss = 4224.15373840
Iteration 8963, loss = 4224.65431319
Iteration 8964, loss = 4225.05649455
Iteration 8965, loss = 4226.03703433
Iteration 8966, loss = 4228.33478512
Iteration 8967, loss = 4225.84622928
Iteration 8968, loss = 4224.82934999
Iteration 8969, loss = 4224.98802579
Iteration 8970, loss = 4225.72495378
Iteration 8971, loss = 4224.89237267
Iteration 8972, loss = 4226.54339344
Iteration 8973, loss = 4225.03896695
Iteration 8974, loss = 4225.08485709
Iteration 8975, loss = 4226.46509559
Iteration 8976, loss = 4226.08518249
Iteration 8977, loss = 4228.61495020
Iteration 8978, loss = 4225.36336789
Iteration 8979, loss = 4225.36176838
Iteration 8980, loss = 4224.00647734
Iteration 8981, loss = 4225.59313376
Iteration 8982, loss = 4227.34704188
Iteration 8983, loss = 4223.56860833
Iteration 8984, loss = 4227.77597198
Iteration 8985, loss = 4225.15478670
Iteration 8986, loss = 4224.52271815
Iteration 8987, loss = 4226.29376236
Iteration 8988, loss = 4224.51527985
Iteration 8989, loss = 4223.03619623
Iteration 8990, loss = 4224.90137385
Iteration 8991, loss = 4224.22239607
Iteration 8992, loss = 4223.61242898
Iteration 8993, loss = 4223.17973026
Iteration 8994, loss = 4222.44516440
Iteration 8995, loss = 4223.89280766
Iteration 8996, loss = 4225.02073128
Iteration 8997, loss = 4225.43994999
Iteration 8998, loss = 4224.03929838
Iteration 8999, loss = 4226.41626903
Iteration 9000, loss = 4223.21411378
Iteration 9001, loss = 4224.41365688
Iteration 9002, loss = 4222.67510669
Iteration 9003, loss = 4223.10823491
Iteration 9004, loss = 4223.99714202
Iteration 9005, loss = 4225.64716789
Iteration 9006, loss = 4224.64159438
Iteration 9007, loss = 4223.14157950
Iteration 9008, loss = 4222.93095800
Iteration 9009, loss = 4223.84111036
Iteration 9010, loss = 4223.64622941
Iteration 9011, loss = 4223.85562158
Iteration 9012, loss = 4221.83264106
Iteration 9013, loss = 4226.85406898
Iteration 9014, loss = 4224.89922369
Iteration 9015, loss = 4223.88538695
Iteration 9016, loss = 4222.75898381
Iteration 9017, loss = 4223.79107394
Iteration 9018, loss = 4223.89417283
Iteration 9019, loss = 4221.95094127
Iteration 9020, loss = 4225.67658445
Iteration 9021, loss = 4224.01851729
Iteration 9022, loss = 4223.48289315
Iteration 9023, loss = 4225.26229966
Iteration 9024, loss = 4224.87495815
Iteration 9025, loss = 4222.95785477
Iteration 9026, loss = 4222.00554090
Iteration 9027, loss = 4222.22193625
Iteration 9028, loss = 4222.14994038
Iteration 9029, loss = 4222.39215205
Iteration 9030, loss = 4221.73854730
Iteration 9031, loss = 4223.38493343
Iteration 9032, loss = 4222.67755539
Iteration 9033, loss = 4222.79469046
Iteration 9034, loss = 4219.65089770
Iteration 9035, loss = 4223.29086834
Iteration 9036, loss = 4220.52668662
Iteration 9037, loss = 4223.34261660
Iteration 9038, loss = 4222.13563239
Iteration 9039, loss = 4222.09010065
Iteration 9040, loss = 4224.55501928
Iteration 9041, loss = 4221.76917858
Iteration 9042, loss = 4221.61729794
Iteration 9043, loss = 4221.42934372
Iteration 9044, loss = 4220.32174949
Iteration 9045, loss = 4223.68485013
Iteration 9046, loss = 4221.33312940
Iteration 9047, loss = 4223.16342881
Iteration 9048, loss = 4221.21220530
Iteration 9049, loss = 4220.77965262
Iteration 9050, loss = 4222.83062601
Iteration 9051, loss = 4221.54568739
Iteration 9052, loss = 4221.45464519
Iteration 9053, loss = 4225.44810730
Iteration 9054, loss = 4221.38460741
Iteration 9055, loss = 4220.04901243
Iteration 9056, loss = 4222.27335792
Iteration 9057, loss = 4222.01325756
Iteration 9058, loss = 4220.18385239
Iteration 9059, loss = 4220.12131805
Iteration 9060, loss = 4219.33330295
Iteration 9061, loss = 4222.98706532
Iteration 9062, loss = 4221.17914141
Iteration 9063, loss = 4221.75934130
Iteration 9064, loss = 4221.34654039
Iteration 9065, loss = 4223.39275044
